"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jay","","Verified Purchase","","","","5.0","December 10, 2022","United States ","Product works as described. Simply hold inter your tongue about 1/2 hour or so before bedtime. Taste is ok.","","Works","","https://www.amazon.com/gp/profile/amzn1.account.AHHJBA4GGODVJBTF3MCURLTKTFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R18D3XTCJLVOPB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","David Hughes","","Verified Purchase","","","","5.0","January 08, 2021","United States ","Good price","","Good buy","","https://www.amazon.com/gp/profile/amzn1.account.AECU4XOOR2LBNVC74UMGSI4RZX3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=50&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1TJ3I4LR5MHZD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Evelyn brewer","","Verified Purchase","","","","5.0","April 20, 2022","United States","Take one every night works well","","Take one every night works well","","https://www.amazon.com/gp/profile/amzn1.account.AGYBOBPV47L6FRILNSZ7S6XFLPFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R77I7UJJGMP00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Queen","","Verified Purchase","","","","5.0","November 20, 2022","United States","They taste very goid , the are sublingual","","They taste very goid , the are sublingual","","https://www.amazon.com/gp/profile/amzn1.account.AE4NAO74DRNPSXUIH225FO2TFQJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2R74C0MUKGIF5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Tyler","","Verified Purchase","","","","2.0","December 07, 2022","United States","I take melatonin every night since I always have trouble falling asleep. I normally take melatonin by the brand Natrol which would be very effective. I decided to buy this brand because it was cheaper and higher quantity and I have not been able to sleep before 2 am taking it.","","This brand is not as effective compared to others","","https://www.amazon.com/gp/profile/amzn1.account.AFP56RAWIWM62IATGABKQPXMEKXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R4M8I7X674D80/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Robert J. Gay","","","","","","5.0","February 23, 2021","United States ","Makes me sleep like a baby.","","Important sleep aid","","https://www.amazon.com/gp/profile/amzn1.account.AFC36QRVNGJTW5G6CMMWNXIRQJ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=59&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RPB3PD1JHKOO7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Des","","Verified Purchase","","","","4.0","December 24, 2022","United States ","Do wake up groggy on occassion.","","Moderately effective sometimes, other nights I have to take 2 or 3 to notice difference.","","https://www.amazon.com/gp/profile/amzn1.account.AEYQ3SBRY52M6LVJNIMY7VNUVZSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3A1WJIUY0NB6B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Nicholas M.","","Verified Purchase","","","","5.0","November 15, 2022","United States","Not the greatest taste but work great","","Great","","https://www.amazon.com/gp/profile/amzn1.account.AHWC43LCCEEOEX7CX6GIK64IEYNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=71&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R227BZG4KJE12P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","lemay77","","Verified Purchase","","","","5.0","December 23, 2022","United States ","This is the best value for great sleep","","Knocks me out.","","https://www.amazon.com/gp/profile/amzn1.account.AG5B3TDZ7TSISJPSLMYI365DZEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3L0E2YTQ5B7P5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Frank Cawley","","Verified Purchase","","","","5.0","March 20, 2021","United States","Love that I get a full nights sleep without RX sleeping pills","","Get sleep without grogginess","","https://www.amazon.com/gp/profile/amzn1.account.AEGPJIDRFXSFGEGOD4SDKHVT2ZDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=37&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R5K2NZV3QGRTG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Sparkle","","Verified Purchase","","","","5.0","February 06, 2021","United States","I like the price, helps with sleep","","It really help you to sleep when you can’t","","https://www.amazon.com/gp/profile/amzn1.account.AFSI3GVI4QHBOIAP7YT7C6EEFZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=44&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R152B1A502YDR2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Carlos P Zabala","","Verified Purchase","","","","5.0","June 23, 2020","United States ","Great deal great price","","This does help you sleep in a natural way","","https://www.amazon.com/gp/profile/amzn1.account.AFCXVHRMOGF2NTCHFHUY37F6PDOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=53&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3U2G8LZXXHGZO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Hugo","","Verified Purchase","","","","5.0","December 07, 2021","United States","MUY BUEN PRODUCTO ES LA SEGUNDA O TERCERA VEZ QUE COMPRO, MUY BUENO, PROPORCIONA UNA BUENA CLAIDAD DE SUEÑO.","","EXCELENTE PRODUCTO","","https://www.amazon.com/gp/profile/amzn1.account.AFOMN2SXPYSBMHL2OKXLHNGHTHOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=21&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2IJS4FW5UK56K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Kindle Customer","","Verified Purchase","","","","5.0","June 10, 2021","United States","I love them I take them within thirty minutes I out.","","Great love them","","https://www.amazon.com/gp/profile/amzn1.account.AHQNIF33BQA5Z3CNMLAYZ6FKZ7ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=33&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R990ICOL5RNEP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","dyanna","","Verified Purchase","","","","5.0","May 21, 2022","United States ","THIS PRODUCT WORKS WELL HELPS WITH SLEEP","","AS AVERTISED","","https://www.amazon.com/gp/profile/amzn1.account.AH25BP6N3P2KXNSA4EBKIKAUBCRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/REKSSBV6ZAH33/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","1.0","November 24, 2020","United States","I use melatonin on a regular basis and am very familiar with it. It generally works well as a sleep aid. This brand, however, made me extremely sick. I got heart palpitations, muscle spasms, and insomnia. The package was fine. There was no tampering that I could see. I don't know if there is an additive in this brand I'm not used to. I don't know what happened. I tried it 3 times with the same exact reaction. I ended up throwing it out. Unfortunately, I can't get a refund without the bottle and I'm not sure it's worth digging to the bottom of the garbage bag to get it. I definitely won't buy this brand again. In fact, I'll stay away from anything of this brand. I hope this doesn't happen to anyone else because it was a horrible feeling.","","Made me very sick","5","https://www.amazon.com/gp/profile/amzn1.account.AHT5QSX3WQUDH44T5ASPYK3IJETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=68&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2MGJ1WO7FRBS1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","5.0","November 06, 2022","United States ","Price is good and it is easy to take it in the middle of night when needed","","Best melatonin type I recommend it","","https://www.amazon.com/gp/profile/amzn1.account.AFRBAZ43EU3C6OX3LN76ORIZ7BTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2UFMA2BHFKS5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Tammie","","Verified Purchase","","","","3.0","April 08, 2022","United States ","These work well for sleeping but taste bitter","","These work well for sleeping but taste bitter","","https://www.amazon.com/gp/profile/amzn1.account.AE65G4WVAHAQ3ODMK6XHJQNDVYTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=20&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R1DLUM7JW1RXB5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Miranda Reed","","Verified Purchase","","","","5.0","May 19, 2022","United States ","I like the quick dissolve without needing water. It definitely helps put me to sleep when the insomnia takes over. I don’t take it every night.","","Helps when insomnia hits","","https://www.amazon.com/gp/profile/amzn1.account.AELNMNX5JHJJRSNKNKNIVGWV6ZKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=61&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RNPNBAZQZ07D3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Amazon Customer","","Verified Purchase","","","","5.0","May 06, 2021","United States ","Was having trouble falling asleep so I gave Carlyle Melatonin a try. One of the best decision I made.. I take before bed and asleep better I knew it. It melts in your mouth. Taste isn't bad either.","","Sleep Like A Baby","","https://www.amazon.com/gp/profile/amzn1.account.AGCY4U3JIVWQ66GI6GQMS4EKLD7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=23&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RW6FR71W1FJVF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","emembe","","Verified Purchase","","","","5.0","July 31, 2022","United States ","I wake during he night and Melatonin helps put me back to sleep.","","Helpfull","","https://www.amazon.com/gp/profile/amzn1.account.AGZMMQCIMVAWFXVDOXRJ336NSTXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3PYF15Z9XZJTH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jorge Luis Moya","","Verified Purchase","","","","5.0","May 01, 2021","United States ","Buenos","","Buenos","","https://www.amazon.com/gp/profile/amzn1.account.AFJMSKTCWCLICFRQM36V7UVFWH3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=46&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3G967RBQWQBOC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","amy","","Verified Purchase","","","","5.0","January 08, 2021","United States ","Easy to take, great flavor , works quickly","","Works quickly","","https://www.amazon.com/gp/profile/amzn1.account.AFTB2OMSJDUXNVUXWWEPEFK5KY3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=45&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R8TNOTZAB818U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","William E.","","Verified Purchase","","","","5.0","September 01, 2020","United States ","Extremely happy with this product, this is my second order","","Fantastic price for a great product","","https://www.amazon.com/gp/profile/amzn1.account.AFFX6GPYE3C2MXGISAL6L3T466OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=48&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RWFJIUQLHSJMA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Jose M Garcia","","Verified Purchase","","","","1.0","October 16, 2022","United States ","No dio nada de sueño, es como si no tomaras nada, las de Walmart de 5 si me dio sueño","","No dio nada de sueño, es como si no tomaras nada, las de Walmart de 5 si me dio sueño","","https://www.amazon.com/gp/profile/amzn1.account.AHTJ4V4M2OU7BIFWTHKN2GLCNK3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=48&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R29M8XJ7SZBFMB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","RHR","","Verified Purchase","","","","5.0","August 19, 2022","United States","They do the job!!!!","","Zzzzzz","","https://www.amazon.com/gp/profile/amzn1.account.AGWLTYQNSAO5A6SCIBERHFCEWZAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R29G0VS8HL57Q4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Martha","","Verified Purchase","","","","1.0","March 03, 2021","United States ","This quality tasted moldy or earthy. I sent them back only to get another bottle with the same taste. They were not expired. The smaller bottle I had ordered of the same melatonin tasted much better. I definitely wouldn’t order this larger quantity size bottle again.","","Bad taste","1","https://www.amazon.com/gp/profile/amzn1.account.AFG5M7OPATFLAHEATHY2RZZPBXPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=55&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R39DG9HZP2Q12L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Kathy Meade","","Verified Purchase","","","","4.0","September 04, 2020","United States","Taste good and work. Good quantity for the price.","","Good deal.","","https://www.amazon.com/gp/profile/amzn1.account.AHVOK3IGZRGGHAMOL75YR6DTLQ4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=32&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R3SZ5ETYN67VL0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","SLM","","Verified Purchase","","","","4.0","May 13, 2020","United States ","Taste ok and work well.","","Works well!","","https://www.amazon.com/gp/profile/amzn1.account.AEYNXNZV4O4THET53FVK7FXBZGUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=42&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2RVXCN1ORN1B3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","Kotor29","","Verified Purchase","","","","5.0","September 28, 2022","United States","I take on every night. The effect is subtle but it does help me sleep through the night. If I don’t take one I wake up a few times.","","Helps Me Sleep Through the Night","","https://www.amazon.com/gp/profile/amzn1.account.AEDZQ6ZVD33QPP4PBHQXOGAGHTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=67&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RZ209XZEKYL8Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","pegster","","Verified Purchase","","","","5.0","November 01, 2022","United States","I take 3 at my bedtime and I get a restful night sleep. Why 3? 1 and 2 didn't get me to sleep and sleep restful all night. I wake fully rested and ready for my day. I like these verses the gummy types. I don't sleep so sound that I cannot hear alarming sounds. I sleep better than ever. Thank you, Carlyle......and you will too","","Greatzzzz's","2","https://www.amazon.com/gp/profile/amzn1.account.AHEI6IKAFPEAWSUMHK6KNFZTQJVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/RA4RM0QNNVFA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
"B08451719W","Carlyle Melatonin 12 mg Fast Dissolve 300 Tablets | Drug Free | Natural Berry Flavor | Vegetarian, Non-GMO, Gluten Free","4.7","768","MomBaum","","Verified Purchase","","","","5.0","October 26, 2020","United States ","Finally able to sleep!","","Must have!","","https://www.amazon.com/gp/profile/amzn1.account.AFD763GUCPOMQSPKLIE6KZS22OCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B08451719W/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=50&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Carlyle","https://www.amazon.com/gp/customer-reviews/R2AGWVIF9HS1QJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08451719W","B08451719W"
