"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","marcile","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 22, 2019","United States ","Yay! Finally something that works!!","","I can sleep!","","https://www.amazon.com/gp/profile/amzn1.account.AEAHHUZ46DSGM4G2RGQZA47S2UMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=184&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2TJM4E0TFTUYL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Banol","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 28, 2015","United States ","LOVE THIS......","","Five Stars","","https://www.amazon.com/gp/profile/amzn1.account.AE7TY6IAMOI3BQ74MEZNBX7I2B5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=276&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1PWFBX64XNPWH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Sheena Tamminga","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","November 06, 2019","United States","Doesn't work very well for me but other family members says it helps them sleep","","Works for some, not for others","","https://www.amazon.com/gp/profile/amzn1.account.AF2K64EWAZJQ3WSPRNSWUPEPVZLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=132&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2AASEU3HVZTK5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Dan G.","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 05, 2022","United States","Been having a problem where I'd wake up every morning around 4ish a.m. but couldn't fall back asleep. I'd remember an important task I had to do that day and was concerned I might forget about it. So I'd send myself an email reminder. Problem was this could go on for a while, it was hard to relax and fall asleep again. Decided to give melatonin a try and I'm sooo glad I did! This stuff works great! Works fast and no side effects. Only time I felt side effects was the after taking 2 pills at once instead of 1. Was pretty wired that morning and thought 2 pills would be best. Only felt a little sluggish for a few hours that morning but that was it. I highly recommend these to anyone w/sleep problems.","","Works great","2","https://www.amazon.com/gp/profile/amzn1.account.AHH6OGBSEB55GP3B63Q2SHASZGTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/RYVAB4VHESNCV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Charles E.","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","June 13, 2019","United States ","Can't tell if it works","","Can't tell if it works","","https://www.amazon.com/gp/profile/amzn1.account.AEAE4D2LLG5NCOBHURCV2JPUGO4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=173&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1GTYXWDZ8J1GA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","William J. Dager","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 17, 2018","United States","Helps me sleep, works great.","","works great.","","https://www.amazon.com/gp/profile/amzn1.account.AF56WR2GOGEEBFQAWBHKGIEZZJZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=213&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R21T3UWYJHBS01/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Sam B","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 15, 2020","United States ","Whenever I really need to get to sleep, I pop one of these. 90% of the time, I conk out within 20 minutes","","Big help when it comes to sleeping","","https://www.amazon.com/gp/profile/amzn1.account.AGDEU2KW66Q2JS3EWFV6IXGCBHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=49&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2ONM7JQ0WUOPS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","myrna vancleave","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 25, 2019","United States","WE both use Melatonin and we sleep good. We tell all our family and friends about it. No drugs and it works. Thanks","","melationin","","https://www.amazon.com/gp/profile/amzn1.account.AEQPEFCYUFRXJXTZOZYKCXEJRGCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=94&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3DZCCCZ392XZ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Amazon Customer","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 26, 2019","United States ","I can easily fall asleep within 20 minutes after swallowing a dose.","","Does its job well.","","https://www.amazon.com/gp/profile/amzn1.account.AF6HX5HNNUP3UQTNWTBX6N77T72Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=128&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R30DR738LCXPGZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","chuck","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 12, 2018","United States ","These are the best, look no further. Great company.","","Best one on the market.","","https://www.amazon.com/gp/profile/amzn1.account.AH4LS5S74JXLWPUOWSIUNBQRSHOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=172&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R31ONWP2RDS3JK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Reviewer from Michigan","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","July 10, 2021","United States ","I suffer with chronic insomnia, and have since adolescence (I'm middle-aged, now). So, I've been taking melatonin for over a quarter century at this point. This is by far the worst melatonin I have EVER had in my entire life. It takes me at least an additional 20 minutes to fall asleep, if not 45 minutes. I wake up at least twice a night, and have significant trouble falling back asleep. My dreams are insanely vivid, causing me to toss and turn and have poor quality sleep when I do get sleep. I gave it almost two weeks and gave up. This is horrible. I will never buy this again.","","The worst melatonin I have ever taken.","2","https://www.amazon.com/gp/profile/amzn1.account.AFDJ544TIOY2DY2QUCXG2DWOL25A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=78&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2WP17ZZ5HKUHP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","J.Prime","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","June 29, 2018","United States ","STAY AWAY. Item is NOT returnable and DOES NOT WORK. I have had sleep issues since a child, and long ago discovered Melatonin helps me greatly. I'm also a top Amazon reviewer – check my history. I've taken melatonin daily for years. THIS IS JUNK. I've used countless melatonin brands, and currently still have some 3mg Nature's Made. Doing the math, this Puritan's Pride was the best value per MG, but I can tell you right now that my 3mg Nature's Made has more effect. WASTE OF MONEY. I'm straight edge (no drugs, no alcohol) and do not take any other medicine, so I know my body very well on what is working and what isn't. Usually, I take 2x 3mg Melatonin and have for years and within half an hour I'm sleepy, and I can fall asleep within 10-15min. So logically, taking 1 of these at 10mg should knock me out. I've taken 1 every night for the past 4 days, and nothing. Last night after 45 minutes I finally took a 3mg Natures Made, because I felt nothing on these. Seeing ""fulfilled by Amazon"" you expect a certain amount of coverage by Amazon – I've had a prime account for almost a decade in one form or another, and am very disappointed I cannot return this product. It absolutely does not work, I feel more with 3mg of Nature's Made, and further the expiration on my Nature's Made is Jan 2021 and this bottle of 240 tablets lasted me about 6 months... this Puritan's Pride junk is 03/19 so it must be VERY OLD. Save your money and buy from a more reputable seller / reputable brand, they are offloading old junk and hoping you won't notice. TRASH.","","STAY AWAY – FAULTY ITEM DOES NOT WORK","5","https://www.amazon.com/gp/profile/amzn1.account.AE4A7CAQ2WLV5PSH7K5AQGCCKRMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=29&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2RZ54G1ZIM06V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","scubagirl65","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","August 20, 2014","United States","I was hoping for a miracle but they don't work for me at all - I took 2 of the capsules and still had a hard time falling asleep - I usually use another brand and I guess I will stick with it as these don't work at all for me.","","Super Strenght I think NOT","","https://www.amazon.com/gp/profile/amzn1.account.AFUAXNSTT6QJKDTWRDTF3WYX6BWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=233&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2GYMDJ4HSQ6D0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Omar","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 10, 2018","United States ","Does what it should.","","Works great","","https://www.amazon.com/gp/profile/amzn1.account.AF4AG7EPOSJZHUWF2ZYBWATAZP5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=202&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2UEOMBEQ6M7TX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Brittney Poppe","","Verified Purchase","Size: 120 Count (Pack of 2)","B00K8K937I","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B00K8K937I/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 24, 2018","United States","Worked","","Thumbs up","","https://www.amazon.com/gp/profile/amzn1.account.AFHVH7OPLZJGCKLKJ2BI6MCL4A7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=233&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R2XL42KXE3RJL3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","TargusTargus","","Verified Purchase","Size: 60 Count (Pack of 1)","B003FZDXVA","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B003FZDXVA/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 15, 2019","United States","I’ve been taking this for some time now to help me sleep. I’m a chronic insomniac w/a circadian rhythm disorder, so I have had to learn how to cope with this condition over the years; one thing I’ve never wanted to do is to get addicted to prescription sleep aids. Having this product along w/Tazo ‘rest’ tea has been very helpful as a part of my sleep hygiene routine. I highly recommend. 👍👍","","Great sleep aid! 👍👍","","https://www.amazon.com/gp/profile/amzn1.account.AGI7P5K3JMT6C6X3SWRGYQJ3IZRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=33&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1Q4KWSAJ0AIPU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","stephen larimore","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 21, 2017","United States","helps me sleep works great","","Five Stars","","https://www.amazon.com/gp/profile/amzn1.account.AELL65EURBI4XKT7GSZ3E627XGSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=241&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3AKWF78NMCBY3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Amazon Customer","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","October 23, 2020","United States ","The only problem was the lid was so cheaply made it fell off & pills everywhere.","","Needs a better lid!","","https://www.amazon.com/gp/profile/amzn1.account.AEZU5CD6UNSKQWOIYSPFSK4EZ6UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=34&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R1GYBHDY8OUZ7Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
"B00K8K937I","Puritan's Pride Super Strength Rapid Release Capsules Melatonin 120 Count (Pack of 2)","4.6","3273","Ron C.","","Verified Purchase","Size: 120 Count (Pack of 1)","B004R66PVG","https://www.amazon.com/Puritans-Pride-Strength-Capsules-Melatonin/product-reviews/B004R66PVG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 04, 2018","United States","love this product it helps me sleep real good. best melatonin I ever found.","","Five Stars","2","https://www.amazon.com/gp/profile/amzn1.account.AGASETJJS4SJJXNMZYFJ34HAEOUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B00K8K937I/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=156&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Puritan's Pride","https://www.amazon.com/gp/customer-reviews/R3TW0ZKZZK3F3G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00K8K937I","B00K8K937I"
